last_message_length,response_time_gap,initiator,conversation_length,reply_ratio,avg_response_time,message_tone,emoji_count,question_asked,time_of_day,seen_ignored,past_ghosting_history,user_type,reply,ghosted
20,67.40749775812439,me,162,0.73,89.62222486401416,enthusiastic,8,0,night,1,1,casual,0,1
16,45.56944554492562,them,4,0.17,33.855905216775284,dry,6,0,day,0,1,casual,0,1
40,24.36639096603626,me,16,0.36,19.31629381670093,enthusiastic,1,0,night,0,1,dry_texter,0,1
23,52.15673936680493,them,11,0.49,53.06250049564204,neutral,8,1,day,0,1,dry_texter,0,1
36,11.544725455039096,me,116,0.3,32.338562998556405,neutral,7,0,night,0,0,dry_texter,0,1
35,58.97158083244667,me,135,0.68,92.1223573656728,dry,9,1,night,1,1,interested,1,1
12,62.891479985801205,me,28,0.49,12.751676811175342,enthusiastic,10,1,night,1,0,dry_texter,1,1
42,35.38119610283574,me,120,0.8,8.223322406040129,enthusiastic,6,1,day,1,0,interested,0,1
7,52.2123791622616,them,49,0.19,79.168305133304,enthusiastic,10,0,night,0,1,ghoster,0,1
36,28.912116500272454,them,169,0.16,119.81359507434048,neutral,5,1,night,1,1,ghoster,0,1
25,55.13099181366851,them,93,0.96,54.252474890791675,neutral,0,0,night,0,0,dry_texter,1,0
50,59.17967441619224,them,142,0.51,68.90951640296556,enthusiastic,2,0,day,1,1,casual,1,1
20,6.617168732546831,them,146,0.92,88.377648511432,enthusiastic,5,1,day,1,0,dry_texter,1,0
50,24.076054402075513,them,107,0.93,15.344322893802774,dry,10,0,night,0,1,interested,1,0
10,3.637426618499581,them,115,0.75,69.45532760815912,dry,3,1,night,1,0,casual,1,1
17,6.125687097712948,them,199,0.7,91.68191743679061,neutral,8,0,night,1,0,casual,1,1
37,6.450814665124937,them,109,0.37,23.668279246746486,neutral,9,0,night,0,1,ghoster,0,1
44,26.915096903080993,me,29,0.74,29.922748878031726,enthusiastic,2,1,day,1,0,dry_texter,0,1
14,39.34254340585427,them,141,0.48,87.86090643766487,dry,10,0,night,0,1,casual,1,1
30,47.142566770707866,me,18,0.39,33.28593511056016,enthusiastic,5,0,day,1,1,casual,0,1
32,62.40763767802463,me,48,0.2,116.04817331955108,enthusiastic,0,0,day,1,1,ghoster,0,1
41,21.767487235417533,them,16,0.63,105.56259562874808,dry,8,1,day,0,1,ghoster,0,1
40,62.83450589357146,me,107,0.24,19.17714934609334,neutral,9,1,night,0,0,casual,0,1
45,50.76981992052725,me,111,1.0,117.11745217916331,dry,10,0,night,0,0,casual,1,0
27,69.20612548001205,them,114,0.75,98.78212338240057,enthusiastic,4,0,day,0,0,casual,1,0
40,16.625617108776936,me,60,0.69,43.75209880961161,enthusiastic,7,0,night,1,0,ghoster,0,1
49,69.75468582720329,them,106,0.22,80.88935136497741,dry,3,0,day,1,1,dry_texter,0,1
39,52.943888152775564,them,185,0.31,73.76908008573619,enthusiastic,9,0,day,1,1,interested,0,1
3,40.15446838656548,me,49,0.29,48.366747083092555,neutral,4,1,day,1,1,interested,0,0
6,52.03056898748398,me,47,0.78,112.60325246620948,enthusiastic,8,0,night,1,1,ghoster,1,1
30,6.492935612841878,them,178,0.65,85.66489972756699,dry,1,0,day,1,1,interested,1,1
11,27.264861461705742,them,12,0.77,109.55808067983375,enthusiastic,10,0,day,0,0,interested,1,0
41,13.010113898395637,me,52,0.0,92.08210104793464,dry,7,1,night,0,1,casual,1,1
39,43.20735150928242,me,141,0.28,75.80761564037418,dry,0,0,day,0,1,interested,1,1
22,66.2676982754066,me,28,0.42,22.211558619133314,enthusiastic,4,0,night,1,0,interested,0,1
49,30.767316436158815,me,75,0.47,15.520764370707514,neutral,5,1,day,0,0,interested,1,0
47,49.58310803431285,them,110,0.61,38.66213846131819,enthusiastic,9,1,day,1,1,ghoster,0,1
13,0.11382604025984655,me,120,0.63,15.033161146631354,dry,9,1,night,0,1,dry_texter,1,1
19,18.318061596856083,me,79,0.3,66.44923832675022,dry,1,1,night,1,0,casual,1,0
31,57.40231563568259,me,124,0.16,55.813534424863306,enthusiastic,5,1,night,0,1,dry_texter,0,1
23,4.767338974864456,me,72,0.84,41.35913773663814,neutral,10,0,night,0,0,dry_texter,0,1
32,63.14750874869706,them,116,0.83,37.0128158980656,enthusiastic,4,0,day,1,0,casual,0,1
33,11.0935999579373,them,124,0.73,63.31172741899405,neutral,2,0,day,0,0,ghoster,0,0
3,49.46776781279541,me,86,0.47,6.490632632890607,enthusiastic,10,1,day,1,0,dry_texter,0,1
43,8.470860389106742,me,41,0.27,2.815549381356441,enthusiastic,8,0,day,1,1,dry_texter,1,1
5,22.419184298477525,them,139,0.44,16.47880624570049,neutral,10,0,day,1,0,interested,1,1
45,50.354315996916675,them,80,0.33,24.57950945820616,enthusiastic,8,0,night,0,0,ghoster,1,1
31,16.681983383121157,me,37,0.86,74.41610838255492,neutral,6,0,night,1,1,ghoster,1,1
11,20.322530562369437,them,155,0.57,61.44601024872759,neutral,1,1,day,1,1,ghoster,0,1
31,27.634785031946862,them,54,0.81,71.3254536860188,neutral,9,1,day,0,0,ghoster,1,1
29,12.684528158445445,them,18,0.6,82.57553315068735,enthusiastic,6,1,night,0,0,casual,1,0
1,54.50959565165806,me,116,0.53,47.40793656746362,enthusiastic,7,0,day,1,1,dry_texter,0,0
6,41.95634240347583,them,33,0.85,8.426856465172191,enthusiastic,0,0,night,0,1,interested,1,0
25,29.234351124410946,them,140,0.21,21.63580264530851,dry,3,1,night,1,0,dry_texter,0,1
2,10.36770382476169,them,169,0.44,118.83589939890291,dry,2,1,night,1,0,ghoster,0,1
12,30.583573725292638,me,148,0.5,87.97869222740268,enthusiastic,8,1,night,1,0,interested,0,0
45,5.764543609546856,them,120,0.52,63.27945854440287,enthusiastic,1,0,night,0,1,interested,0,0
31,41.32550171639507,them,108,0.35,117.35350123784364,neutral,4,0,day,1,1,interested,0,1
19,58.24049613692883,me,74,0.48,16.091738918169856,dry,4,1,day,1,1,dry_texter,1,1
10,47.45920610546341,them,45,0.26,84.39220983615003,neutral,2,0,night,0,0,casual,0,1
43,31.693320604204644,me,54,0.58,101.17813119339951,dry,10,1,day,0,0,ghoster,0,1
35,16.823614443433705,them,122,0.26,64.12261377694495,neutral,0,1,night,1,1,interested,1,1
40,66.0990251820441,them,86,0.27,96.47564694803161,neutral,10,1,night,0,0,dry_texter,0,1
1,59.88164398739144,me,106,0.1,13.364966888535367,neutral,5,0,night,1,0,interested,1,1
14,68.43520506587414,me,182,0.96,11.279978513095205,enthusiastic,2,1,day,0,0,dry_texter,1,1
18,55.393857350519326,them,66,0.16,9.80565014479465,dry,6,1,night,0,1,dry_texter,1,1
26,12.847836244663506,them,28,0.14,92.47617147355656,dry,9,0,night,1,0,interested,1,1
32,10.717507831799262,me,10,0.66,32.705941252718034,enthusiastic,5,1,day,1,1,ghoster,1,1
15,0.2381299412140132,them,32,0.57,112.27002031356517,neutral,5,1,night,0,0,dry_texter,1,0
50,20.87702410400707,me,46,0.55,116.1340423130652,enthusiastic,3,1,night,0,1,ghoster,1,1
13,1.8262515948802935,me,126,0.39,95.33596144859263,enthusiastic,4,1,night,0,0,dry_texter,1,0
42,48.046782118563456,them,174,0.87,64.85080580953866,enthusiastic,9,0,day,0,0,ghoster,0,1
45,46.712622176101185,me,45,0.63,108.65481972376364,dry,7,0,day,0,0,ghoster,0,1
22,58.42951414126536,them,84,0.12,82.4065176288789,enthusiastic,2,1,day,0,0,dry_texter,1,1
24,39.84535655290217,them,63,0.93,5.8431684290702215,dry,10,1,day,0,1,interested,1,1
19,29.96800143966267,them,178,0.13,18.027455487394768,neutral,8,1,night,0,0,interested,1,0
20,25.045456812922527,me,143,0.24,14.98343090270324,enthusiastic,1,1,day,1,0,dry_texter,1,1
31,35.82106832187857,me,172,0.92,7.4292861054721415,neutral,4,0,night,1,1,ghoster,1,1
2,34.92442051375707,me,19,0.9,86.84696658651296,enthusiastic,9,1,night,0,1,casual,0,1
13,27.038331927197355,me,19,0.47,58.64451819260704,neutral,2,0,night,0,1,dry_texter,1,1
13,24.184176274830453,me,178,0.57,34.39189443173764,dry,7,1,night,0,1,casual,0,1
40,65.2016232329261,me,23,0.41,63.09048508268888,dry,9,1,night,1,0,ghoster,0,1
38,68.1301695311503,me,107,0.98,5.766982897829604,neutral,8,0,night,1,1,interested,0,0
47,29.27650180753499,me,34,0.36,29.448425129571422,dry,0,1,night,0,1,interested,0,1
12,56.869827320812114,them,161,0.46,76.37487404169346,enthusiastic,1,1,night,0,1,ghoster,0,1
14,56.71381277811447,me,159,0.88,88.55553343100061,dry,8,1,day,0,1,dry_texter,0,1
46,4.824425819326867,me,36,0.98,29.397291937592815,dry,10,1,day,0,1,dry_texter,0,1
24,24.85631388853167,them,129,0.53,15.602422676604215,enthusiastic,8,1,night,1,0,casual,0,1
19,68.99446836767449,me,28,0.16,14.330925099199789,dry,7,0,day,0,1,ghoster,0,1
29,53.11506556285381,me,75,0.19,3.622357604976362,dry,8,1,night,1,1,ghoster,0,1
20,40.842119585727936,them,44,0.79,27.987050634808316,neutral,4,0,day,1,1,ghoster,0,1
12,70.07083842624628,me,42,0.24,5.897023322127688,neutral,9,0,night,1,1,casual,0,1
10,26.849875392667165,me,137,0.3,110.5316431370832,neutral,7,0,night,1,0,interested,0,1
19,34.12156850479824,them,194,0.98,69.27358236431807,dry,9,1,night,0,1,interested,1,1
15,32.11003376344096,me,84,0.06,77.31620568203046,enthusiastic,8,0,night,0,0,interested,1,1
33,28.398500129583496,them,82,0.6,61.87514527339381,dry,10,1,night,0,1,dry_texter,0,1
29,62.94972497518641,me,56,0.73,53.86222309799337,neutral,7,1,day,1,1,casual,0,1
34,71.03796100728218,me,152,0.76,11.525345159975021,neutral,10,1,night,0,1,casual,1,1
20,60.09013451736416,them,127,0.56,56.15076827047695,dry,0,0,night,1,1,interested,0,0
45,46.42458088414385,me,31,0.76,59.67297677938357,dry,9,1,night,1,1,ghoster,0,1
2,60.86016490076987,me,149,0.06,39.04205226051979,enthusiastic,2,1,day,0,1,dry_texter,1,1
34,46.00414982002098,me,132,0.19,75.73556420807877,dry,9,0,night,1,1,dry_texter,0,1
10,0.9286317963924953,them,96,0.78,50.02734603358251,dry,1,0,day,0,0,interested,1,0
2,34.525312550895755,them,177,0.36,98.22760568999207,enthusiastic,8,1,day,1,0,interested,1,0
9,15.108552466151961,me,109,0.69,94.2995370424907,dry,0,1,night,0,0,interested,1,0
17,3.116267716659679,them,171,0.01,12.483928263948306,dry,9,0,day,0,1,interested,1,0
23,25.358635690511225,me,130,0.57,12.79357646801169,enthusiastic,0,0,day,1,0,interested,0,1
46,34.17951627362771,me,113,0.67,13.771616060443032,neutral,6,1,day,0,1,interested,0,1
32,54.88370491571748,them,143,0.72,10.787505470557011,neutral,1,1,night,1,1,ghoster,0,1
5,64.42233458575753,them,174,0.37,2.5215154949432184,enthusiastic,7,0,night,1,0,interested,1,1
11,4.659149603449695,me,87,0.2,101.43951062030118,neutral,1,0,night,1,1,dry_texter,0,1
43,43.427911135628776,them,125,0.51,18.537517811297967,neutral,1,0,night,1,1,casual,0,1
5,35.86571342366737,me,46,0.38,81.82531908830815,dry,4,0,day,1,1,casual,0,1
35,39.3566424345394,me,111,0.88,15.176958923428915,neutral,5,1,night,1,0,interested,1,0
11,35.386531822450756,me,80,0.72,59.00713627723846,dry,9,1,night,1,0,interested,0,1
23,55.18589525223055,them,83,0.06,71.26514639980417,dry,5,1,day,1,1,interested,0,0
16,17.82820302913181,them,152,0.08,82.87096017446017,neutral,1,1,day,0,1,interested,1,0
18,1.4689636387602203,them,151,0.02,38.66520538144389,enthusiastic,6,1,day,1,0,casual,1,1
40,21.565504626632254,them,52,0.5,101.83275720416577,dry,8,0,night,1,0,dry_texter,0,1
6,51.674892699580305,me,152,0.34,9.005103404856968,enthusiastic,7,1,day,1,0,dry_texter,0,1
27,28.965668813072625,them,172,0.76,22.49150125553229,dry,10,0,night,0,1,dry_texter,0,1
28,67.29378724664736,me,134,0.2,56.03591556535288,dry,2,1,night,1,1,interested,0,1
11,18.464157711368447,me,104,0.24,18.845507493898307,dry,3,1,night,1,1,ghoster,0,1
17,56.85622848462126,them,169,0.55,77.67096472866834,dry,7,0,day,0,1,dry_texter,0,1
43,63.771793354317936,them,186,0.84,29.088897066712008,enthusiastic,8,0,night,1,0,casual,0,1
48,28.076448157583137,me,109,0.22,13.71086757513401,dry,4,1,night,1,0,ghoster,0,1
31,49.157168222494136,them,38,0.36,86.16487626553307,neutral,0,0,day,0,1,ghoster,0,0
8,38.51356987968542,me,114,0.39,109.26490289963041,neutral,4,1,day,0,1,casual,0,1
50,46.398924032247024,me,71,0.87,98.96053586717952,neutral,7,1,night,1,0,casual,0,1
36,53.12055748348922,them,178,0.03,7.199759925330888,enthusiastic,2,1,day,0,1,casual,1,1
34,51.37660376590378,me,153,0.69,95.32443309419429,neutral,7,1,day,1,0,dry_texter,0,1
25,68.02251514864632,me,6,0.95,110.85036987412771,enthusiastic,9,0,day,1,0,dry_texter,0,1
17,10.746086466404876,them,44,0.95,14.964711738226363,enthusiastic,8,1,night,1,0,casual,1,1
19,53.74389812037428,them,34,0.43,25.586108404471364,dry,4,0,night,0,1,casual,1,0
16,26.613917246230105,them,22,0.01,16.851387386782264,neutral,6,0,night,1,1,interested,1,1
23,71.76523944481433,me,2,0.25,74.73928735652255,neutral,6,1,day,0,0,dry_texter,1,1
6,22.846851849097018,them,37,0.26,38.27908335816336,dry,7,1,night,1,1,dry_texter,0,1
11,22.719090201367322,them,196,0.95,67.12529028587791,enthusiastic,10,1,day,0,0,interested,1,1
28,8.353731391240098,them,11,0.44,118.66941146086505,enthusiastic,7,1,night,0,0,interested,1,0
48,36.629119003006565,them,145,0.89,70.69561081584648,enthusiastic,0,0,night,0,0,ghoster,0,0
44,8.783347996922025,them,152,0.93,13.622320626678219,neutral,2,0,day,1,1,ghoster,0,1
3,47.24443850524924,them,84,0.95,119.97871204006692,enthusiastic,2,0,day,1,1,interested,0,1
17,12.816777656121317,them,23,0.02,25.778506132885376,neutral,6,1,day,0,1,ghoster,0,1
39,9.452640130007165,me,95,0.51,59.265141263661135,neutral,7,1,night,0,1,dry_texter,0,1
22,70.07556892464899,me,166,0.69,19.453294401984255,neutral,8,0,night,1,1,interested,0,1
20,60.590732707851025,them,76,0.57,66.56832523723966,dry,8,0,night,1,0,ghoster,0,1
6,55.34256765431172,me,30,0.74,56.08259431545965,dry,6,0,day,1,1,dry_texter,0,1
17,24.57607535722712,me,55,0.19,89.89648899346706,enthusiastic,4,0,night,0,0,ghoster,1,1
43,69.53787414420971,them,78,0.62,116.89670516843076,neutral,10,1,night,0,0,casual,0,1
2,15.064522584083957,me,167,0.24,101.20867547021089,enthusiastic,3,0,night,1,0,ghoster,0,1
29,69.39841469320187,them,6,0.86,70.64192605668998,dry,4,1,day,1,0,interested,0,0
48,41.66361125484442,them,10,0.49,58.84601431406536,enthusiastic,9,1,day,0,0,ghoster,0,1
31,8.419733312910745,them,115,0.7,3.4760240405699445,neutral,3,1,night,1,0,casual,1,0
46,47.30098582602772,me,76,0.72,47.45417671812027,neutral,10,1,night,0,0,dry_texter,0,1
11,43.613928522448035,me,107,0.94,59.75328435104023,dry,3,0,day,1,1,dry_texter,0,1
5,24.3169023320427,me,159,0.23,67.87579239657059,neutral,4,1,night,0,1,casual,0,1
4,66.7175110886341,them,118,0.96,90.93595601022817,dry,9,0,day,0,0,interested,0,0
29,54.861457678858606,them,188,0.87,19.36119215938496,neutral,5,0,day,0,1,ghoster,0,1
19,36.361636432490116,me,69,0.37,90.82658028890211,neutral,10,0,day,1,0,casual,0,1
34,57.21172893880532,them,8,0.44,92.64807146924656,enthusiastic,8,0,day,1,1,ghoster,0,1
43,66.42135803539703,me,148,0.06,76.16129989643098,enthusiastic,10,1,night,1,1,dry_texter,0,1
10,50.42124459954754,them,165,0.21,65.78660962953269,enthusiastic,10,1,night,1,0,dry_texter,1,1
9,37.47381859584544,them,55,0.09,66.6625163119885,enthusiastic,5,0,day,0,1,casual,0,1
47,4.316093181029014,them,67,0.63,43.18232816259376,dry,10,0,night,1,0,ghoster,0,1
46,64.39240064846604,me,90,0.3,80.36376250080706,enthusiastic,9,0,night,0,0,dry_texter,0,1
10,51.238110293819254,them,21,0.09,51.56152116308067,dry,7,0,night,0,1,ghoster,0,1
32,45.82520275180338,them,177,0.93,59.255386934238054,neutral,2,0,day,1,1,casual,0,1
30,34.08160044511952,me,144,0.37,114.26678858051568,enthusiastic,6,0,day,1,1,interested,0,1
19,34.98663891862631,me,37,0.78,51.18907922349478,neutral,4,0,day,1,0,interested,0,1
20,40.735006277046786,them,97,0.48,86.68398595011482,enthusiastic,2,0,night,1,1,casual,0,1
27,27.88092876049283,them,87,0.54,115.01145955758405,neutral,4,0,day,0,1,interested,0,1
49,3.8069557914516423,me,193,0.48,107.72684934899974,dry,10,0,day,1,0,casual,0,0
35,43.693547122709774,them,151,0.04,103.57494594997172,dry,5,1,day,1,0,dry_texter,0,1
19,10.370466211081762,them,197,0.09,37.508511985149994,neutral,10,0,day,1,0,interested,1,1
21,18.571268879152438,me,14,0.2,90.50391493770144,enthusiastic,3,1,night,0,1,interested,1,0
41,16.829312814689626,me,69,0.55,70.75455100340093,dry,3,0,night,1,1,interested,0,1
35,70.94222751341431,me,138,0.95,115.40090100070562,enthusiastic,7,0,day,1,1,casual,1,0
44,27.371053039620918,them,162,0.21,101.04141910917372,neutral,0,0,day,1,0,ghoster,0,1
28,15.18121269309567,them,175,0.95,76.58521578536855,enthusiastic,7,1,day,1,1,casual,0,1
42,66.4025602351682,them,2,0.9,81.05206209160973,neutral,8,1,night,0,0,interested,0,0
25,59.57761212657677,them,100,0.18,92.3879354790784,enthusiastic,0,0,night,1,0,ghoster,1,1
46,25.763113363004035,me,158,0.63,97.20132483109336,dry,3,1,night,0,1,ghoster,0,1
41,28.518204927356166,them,146,0.5,21.286774468887128,dry,10,0,day,0,0,casual,1,1
18,13.81331143552092,me,178,0.68,74.12032958937888,enthusiastic,8,1,day,1,0,dry_texter,1,0
30,35.68137951214591,me,185,0.22,34.07403065479239,neutral,8,1,night,0,1,casual,1,1
15,70.42288399970177,them,20,0.92,24.42834130356689,neutral,4,0,day,0,1,ghoster,0,1
17,17.79505675855671,them,62,0.96,100.06958399323754,neutral,8,0,day,1,0,ghoster,0,1
21,64.0860290306347,me,33,0.06,96.4840648143611,dry,4,1,day,0,0,interested,1,1
15,62.249957585107246,me,117,0.38,95.62459664750533,enthusiastic,9,0,night,0,1,dry_texter,1,1
38,56.83798250955433,me,147,0.13,61.55886280907725,neutral,6,1,night,0,0,casual,0,1
42,54.314901722651285,them,150,0.89,93.28398406005903,dry,7,1,night,1,1,interested,0,1
36,61.82655879804287,them,89,0.2,24.844256514504696,dry,1,1,day,1,1,dry_texter,0,1
22,11.684159037091199,them,11,0.5,110.47447746574842,enthusiastic,3,0,night,0,0,ghoster,0,0
14,28.822504798066646,me,93,0.01,43.58851311037014,enthusiastic,1,0,night,1,0,dry_texter,1,1
17,51.75624052098755,them,142,0.25,24.322519641798365,dry,4,0,day,0,1,interested,1,1
24,47.58542749537457,them,183,0.07,18.18743725153841,dry,3,0,night,1,1,ghoster,0,1
13,61.51935117359251,them,39,0.33,7.337818033290179,neutral,2,1,day,0,1,interested,1,1
24,35.89831988036819,them,46,0.32,45.49156783917251,enthusiastic,7,1,night,1,1,interested,1,0
14,22.03193061502013,them,147,0.16,101.24936042367499,neutral,8,0,day,0,1,ghoster,0,1
22,30.67936873795752,them,111,0.41,96.73603136992173,neutral,4,1,day,0,1,casual,1,1
33,36.92095124243897,me,71,0.93,12.710684054433985,dry,5,0,day,1,0,dry_texter,0,1
13,50.80626991011538,me,193,0.72,65.63195071051658,neutral,0,1,night,1,1,ghoster,1,1
49,68.50719746014656,them,59,0.23,90.14731196295564,neutral,3,1,night,1,0,dry_texter,0,1
29,32.39797935941798,me,96,0.14,104.97627508098729,neutral,0,1,night,1,0,ghoster,0,1
20,23.47772504583572,me,146,0.79,110.73515867111857,dry,5,1,night,0,1,interested,1,1
29,46.008238020699864,them,24,0.17,81.31137900647451,dry,0,1,day,0,0,interested,0,1
34,5.038519149540252,me,95,0.52,21.44726030443516,neutral,6,0,day,0,1,ghoster,0,1
14,22.302516692269208,them,41,0.6,112.75935631191234,enthusiastic,3,1,night,0,0,casual,1,0
22,65.54178280371795,them,118,0.46,5.651090031397302,dry,4,1,night,1,1,casual,0,1
25,65.57998287270786,me,179,0.57,47.83260679348353,dry,3,0,night,1,0,casual,0,1
24,5.510421800528271,me,130,0.77,39.79556318224543,neutral,2,1,day,0,1,interested,1,0
48,28.752612155792608,me,102,0.04,30.822082233780932,enthusiastic,2,1,night,1,1,interested,1,1
31,59.07072165681582,me,44,0.84,73.23163833440317,dry,4,0,night,0,0,interested,0,1
3,64.27351481171829,me,114,0.7,100.54363579705401,enthusiastic,10,0,night,1,1,interested,0,1
16,26.97441865079447,me,52,0.09,51.18024493251261,dry,5,0,day,0,0,casual,0,1
21,40.46789644009339,me,160,0.21,65.46261575827454,neutral,1,0,day,0,1,dry_texter,1,1
30,15.846925949701454,them,167,0.62,6.228734187874341,dry,6,1,night,0,0,dry_texter,0,0
44,66.56784491248736,me,86,0.18,91.64423767620382,enthusiastic,5,1,day,1,0,ghoster,0,1
1,16.747625123913306,me,80,0.24,51.99124670112314,dry,9,0,day,0,1,ghoster,0,1
47,43.06141357999815,them,190,0.88,16.977774412162944,neutral,10,0,night,1,0,casual,0,1
43,71.16309191197409,me,156,0.87,63.05515936966838,dry,7,0,day,1,0,casual,0,0
12,42.66940688727044,me,61,0.51,51.72253813798504,neutral,4,0,day,0,1,casual,0,1
13,19.573976502527575,them,21,0.95,43.79025031172553,neutral,2,1,night,1,1,casual,1,0
6,54.63779921282013,them,153,0.54,66.78940428399397,dry,4,1,night,1,1,dry_texter,0,1
31,14.091533922703269,me,2,0.01,60.583277232303224,enthusiastic,5,1,night,1,1,dry_texter,1,1
3,71.45801778402503,me,99,0.93,20.32112360829975,neutral,4,1,night,1,0,ghoster,0,1
24,45.428595385493665,me,179,0.67,18.59822949095333,enthusiastic,7,0,night,0,0,interested,1,1
46,42.203550861317524,me,133,0.91,105.24473385013967,dry,6,1,night,1,1,ghoster,0,0
37,55.921760271656844,them,37,0.27,25.933541027247955,enthusiastic,6,1,day,0,1,interested,1,1
19,52.77904098502077,me,46,0.37,84.7816163970941,dry,7,0,day,1,0,casual,0,1
